customer_id,stock_code,similarity_score,rank,match_reason
18082,23344,0.806404,2,"{""co_purchased_with"": ""23313"", ""source"": ""동시구매"", ""segment_support"": 0.044643}"
18082,21914,0.804983,3,"{""co_purchased_with"": ""84077"", ""source"": ""동시구매"", ""segment_support"": 0.058036}"
18083,22086,0.793538,1,"{""co_purchased_with"": ""22909"", ""source"": ""동시구매"", ""segment_support"": 0.076401}"
18083,21034,0.778748,2,"{""co_purchased_with"": ""22867"", ""source"": ""동시구매"", ""segment_support"": 0.089512}"
18083,22507,0.777137,3,"{""co_purchased_with"": ""22170"", ""source"": ""동시구매"", ""segment_support"": 0.033002}"
18084,22698,0.869927,1,"{""co_purchased_with"": ""22697"", ""source"": ""동시구매"", ""segment_support"": 0.035262}"
18084,22178,0.840674,2,"{""co_purchased_with"": ""84879"", ""source"": ""동시구매"", ""segment_support"": 0.049729}"
18084,23245,0.827577,3,"{""co_purchased_with"": ""22423"", ""source"": ""동시구매"", ""segment_support"": 0.042495}"
18085,22147,0.756596,1,"{""co_purchased_with"": ""22149"", ""source"": ""동시구매"", ""segment_support"": 0.08804}"
18085,20971,0.753854,2,"{""co_purchased_with"": ""22149"", ""source"": ""동시구매"", ""segment_support"": 0.05814}"
18085,22652,0.750057,3,"{""co_purchased_with"": ""22149"", ""source"": ""동시구매"", ""segment_support"": 0.04402}"
18086,22383,0.792405,1,"{""co_purchased_with"": ""20727"", ""source"": ""동시구매"", ""segment_support"": 0.04566}"
18086,21975,0.782433,2,"{""co_purchased_with"": ""21213"", ""source"": ""동시구매"", ""segment_support"": 0.0434}"
18086,20728,0.781588,3,"{""co_purchased_with"": ""20727"", ""source"": ""동시구매"", ""segment_support"": 0.046564}"
18087,22139,0.784865,1,"{""co_purchased_with"": ""22138"", ""source"": ""동시구매"", ""segment_support"": 0.143688}"
18087,22508,0.77663,2,"{""co_purchased_with"": ""21733"", ""source"": ""동시구매"", ""segment_support"": 0.071429}"
18087,22189,0.767547,3,"{""co_purchased_with"": ""85123A"", ""source"": ""동시구매"", ""segment_support"": 0.101329}"
18088,84978,0.783465,1,"{""co_purchased_with"": ""84836"", ""source"": ""동시구매"", ""segment_support"": 0.0434}"
18088,21592,0.778456,2,"{""co_purchased_with"": ""22906"", ""source"": ""동시구매"", ""segment_support"": 0.023508}"
18088,21034,0.759315,3,"{""co_purchased_with"": ""22197"", ""source"": ""동시구매"", ""segment_support"": 0.089512}"
18089,22427,0.817795,1,"{""co_purchased_with"": ""22456"", ""source"": ""동시구매"", ""segment_support"": 0.042043}"
18089,21658,0.78799,2,"{""co_purchased_with"": ""21662"", ""source"": ""동시구매"", ""segment_support"": 0.00859}"
18089,84978,0.755432,3,"{""co_purchased_with"": ""22488"", ""source"": ""동시구매"", ""segment_support"": 0.0434}"
18090,21122,0.789049,1,"{""co_purchased_with"": ""21124"", ""source"": ""동시구매"", ""segment_support"": 0.037071}"
18090,21976,0.773877,2,"{""co_purchased_with"": ""22417"", ""source"": ""동시구매"", ""segment_support"": 0.03481}"
18090,21238,0.766438,3,"{""co_purchased_with"": ""21240"", ""source"": ""동시구매"", ""segment_support"": 0.021248}"
18091,21843,0.817757,1,"{""co_purchased_with"": ""21217"", ""source"": ""동시구매"", ""segment_support"": 0.040235}"
18091,21210,0.800187,2,"{""co_purchased_with"": ""21212"", ""source"": ""동시구매"", ""segment_support"": 0.042495}"
18091,84375,0.77527,3,"{""co_purchased_with"": ""84380"", ""source"": ""동시구매"", ""segment_support"": 0.026221}"
18092,21843,0.766894,1,"{""co_purchased_with"": ""21527"", ""source"": ""동시구매"", ""segment_support"": 0.212168}"
18092,21314,0.766409,2,"{""co_purchased_with"": ""22423"", ""source"": ""동시구매"", ""segment_support"": 0.125585}"
18092,22111,0.764203,3,"{""co_purchased_with"": ""21485"", ""source"": ""동시구매"", ""segment_support"": 0.25429}"
18093,22139,0.789021,1,"{""co_purchased_with"": ""22619"", ""source"": ""동시구매"", ""segment_support"": 0.208511}"
18093,84347,0.759442,2,"{""co_purchased_with"": ""22810"", ""source"": ""동시구매"", ""segment_support"": 0.066667}"
18093,22585,0.749971,3,"{""co_purchased_with"": ""22584"", ""source"": ""동시구매"", ""segment_support"": 0.113475}"
18094,82600,0.845838,1,"{""co_purchased_with"": ""21175"", ""source"": ""동시구매"", ""segment_support"": 0.113475}"
18094,21174,0.844412,2,"{""co_purchased_with"": ""21166"", ""source"": ""동시구매"", ""segment_support"": 0.106383}"
18094,85150,0.839559,3,"{""co_purchased_with"": ""21166"", ""source"": ""동시구매"", ""segment_support"": 0.10922}"
18095,22150,0.850814,1,"{""co_purchased_with"": ""22147"", ""source"": ""동시구매"", ""segment_support"": 0.05814}"
18095,22621,0.841299,2,"{""co_purchased_with"": ""21790"", ""source"": ""동시구매"", ""segment_support"": 0.046512}"
18095,22619,0.816877,3,"{""co_purchased_with"": ""22549"", ""source"": ""동시구매"", ""segment_support"": 0.034884}"
18096,85123A,0.794837,1,"{""co_purchased_with"": ""22470"", ""source"": ""동시구매"", ""segment_support"": 0.420437}"
18096,21733,0.782868,2,"{""co_purchased_with"": ""22470"", ""source"": ""동시구매"", ""segment_support"": 0.24337}"
18096,23301,0.750338,3,"{""co_purchased_with"": ""23355"", ""source"": ""동시구매"", ""segment_support"": 0.175507}"
18097,85123A,0.824207,1,"{""co_purchased_with"": ""21733"", ""source"": ""동시구매"", ""segment_support"": 0.420437}"
18097,22487,0.807659,2,"{""co_purchased_with"": ""22457"", ""source"": ""동시구매"", ""segment_support"": 0.205148}"
18097,22189,0.796969,3,"{""co_purchased_with"": ""22457"", ""source"": ""동시구매"", ""segment_support"": 0.192668}"
18098,22139,0.767889,1,"{""co_purchased_with"": ""22617"", ""source"": ""동시구매"", ""segment_support"": 0.089964}"
18098,22580,0.767549,2,"{""co_purchased_with"": ""22581"", ""source"": ""동시구매"", ""segment_support"": 0.015823}"
18098,84347,0.740608,3,"{""co_purchased_with"": ""22086"", ""source"": ""동시구매"", ""segment_support"": 0.030289}"
18099,22555,0.804131,1,"{""co_purchased_with"": ""22556"", ""source"": ""동시구매"", ""segment_support"": 0.047016}"
18099,22551,0.803275,2,"{""co_purchased_with"": ""22554"", ""source"": ""동시구매"", ""segment_support"": 0.056962}"
18099,22417,0.787046,3,"{""co_purchased_with"": ""21976"", ""source"": ""동시구매"", ""segment_support"": 0.041591}"
18100,21232,0.865777,1,"{""co_purchased_with"": ""21231"", ""source"": ""동시구매"", ""segment_support"": 0.047468}"
18100,22139,0.739169,2,"{""co_purchased_with"": ""22138"", ""source"": ""동시구매"", ""segment_support"": 0.089964}"
18100,47559B,0.729659,3,"{""co_purchased_with"": ""21231"", ""source"": ""동시구매"", ""segment_support"": 0.018535}"
18101,84884A,0.727797,1,"{""co_purchased_with"": ""21363"", ""source"": ""동시구매"", ""segment_support"": 0.029787}"
18101,20985,0.700971,2,"{""co_purchased_with"": ""21644"", ""source"": ""동시구매"", ""segment_support"": 0.031206}"
18101,21865,0.698507,3,"{""co_purchased_with"": ""21867"", ""source"": ""동시구매"", ""segment_support"": 0.028369}"
18102,22487,0.764566,1,"{""co_purchased_with"": ""22457"", ""source"": ""동시구매"", ""segment_support"": 0.205148}"
18102,22508,0.759359,2,"{""co_purchased_with"": ""21411"", ""source"": ""동시구매"", ""segment_support"": 0.132605}"
18102,21755,0.750374,3,"{""co_purchased_with"": ""85123A"", ""source"": ""동시구매"", ""segment_support"": 0.219189}"
18103,37450,0.874644,1,"{""co_purchased_with"": ""37449"", ""source"": ""동시구매"", ""segment_support"": 0.008137}"
18103,37447,0.867884,2,"{""co_purchased_with"": ""37449"", ""source"": ""동시구매"", ""segment_support"": 0.009494}"
18103,37448,0.857234,3,"{""co_purchased_with"": ""22064"", ""source"": ""동시구매"", ""segment_support"": 0.011754}"
18104,23265,0.824701,1,"{""co_purchased_with"": ""23266"", ""source"": ""동시구매"", ""segment_support"": 0.042411}"
18104,23264,0.805066,2,"{""co_purchased_with"": ""23266"", ""source"": ""동시구매"", ""segment_support"": 0.03125}"
18104,21733,0.803616,3,"{""co_purchased_with"": ""22508"", ""source"": ""동시구매"", ""segment_support"": 0.033482}"
18105,22197,0.819559,1,"{""co_purchased_with"": ""21034"", ""source"": ""동시구매"", ""segment_support"": 0.073661}"
18105,22551,0.801818,2,"{""co_purchased_with"": ""22554"", ""source"": ""동시구매"", ""segment_support"": 0.058036}"
18105,23198,0.795649,3,"{""co_purchased_with"": ""21034"", ""source"": ""동시구매"", ""segment_support"": 0.044643}"
18106,21733,0.756102,1,"{""co_purchased_with"": ""85123A"", ""source"": ""동시구매"", ""segment_support"": 0.144518}"
18106,84836,0.752332,2,"{""co_purchased_with"": ""22469"", ""source"": ""동시구매"", ""segment_support"": 0.106312}"
18106,22212,0.743611,3,"{""co_purchased_with"": ""22227"", ""source"": ""동시구매"", ""segment_support"": 0.056478}"
18107,85123A,0.754407,1,"{""co_purchased_with"": ""82482"", ""source"": ""동시구매"", ""segment_support"": 0.146022}"
18107,22189,0.744222,2,"{""co_purchased_with"": ""82482"", ""source"": ""동시구매"", ""segment_support"": 0.03255}"
18107,22296,0.737644,3,"{""co_purchased_with"": ""22297"", ""source"": ""동시구매"", ""segment_support"": 0.036618}"
18108,21756,0.771319,1,"{""co_purchased_with"": ""21755"", ""source"": ""동시구매"", ""segment_support"": 0.056478}"
18108,72760B,0.7663,2,"{""co_purchased_with"": ""22189"", ""source"": ""동시구매"", ""segment_support"": 0.052326}"
18108,22170,0.760644,3,"{""co_purchased_with"": ""22766"", ""source"": ""동시구매"", ""segment_support"": 0.034053}"
18109,21754,0.814659,1,"{""co_purchased_with"": ""21755"", ""source"": ""동시구매"", ""segment_support"": 0.230109}"
18109,84978,0.78468,2,"{""co_purchased_with"": ""22178"", ""source"": ""동시구매"", ""segment_support"": 0.172387}"
18109,22508,0.779285,3,"{""co_purchased_with"": ""22507"", ""source"": ""동시구매"", ""segment_support"": 0.132605}"
18110,22149,0.763462,1,"{""co_purchased_with"": ""20971"", ""source"": ""동시구매"", ""segment_support"": 0.056058}"
18110,22865,0.762886,2,"{""co_purchased_with"": ""22866"", ""source"": ""동시구매"", ""segment_support"": 0.041591}"
18110,22139,0.759297,3,"{""co_purchased_with"": ""22991"", ""source"": ""동시구매"", ""segment_support"": 0.089964}"
18111,21380,0.764755,1,"{""co_purchased_with"": ""21381"", ""source"": ""동시구매"", ""segment_support"": 0.024864}"
18111,22087,0.76441,2,"{""co_purchased_with"": ""21381"", ""source"": ""동시구매"", ""segment_support"": 0.020796}"
18111,22084,0.760499,3,"{""co_purchased_with"": ""21623"", ""source"": ""동시구매"", ""segment_support"": 0.028933}"
18112,22487,0.816938,1,"{""co_purchased_with"": ""22457"", ""source"": ""동시구매"", ""segment_support"": 0.131915}"
18112,21745,0.794385,2,"{""co_purchased_with"": ""22428"", ""source"": ""동시구매"", ""segment_support"": 0.076596}"
18112,22456,0.789379,3,"{""co_purchased_with"": ""22457"", ""source"": ""동시구매"", ""segment_support"": 0.097872}"
18113,84947,0.9142,1,"{""co_purchased_with"": ""84946"", ""source"": ""동시구매"", ""segment_support"": 0.029837}"
18113,22791,0.899447,2,"{""co_purchased_with"": ""84946"", ""source"": ""동시구매"", ""segment_support"": 0.018987}"
18113,84949,0.885862,3,"{""co_purchased_with"": ""84946"", ""source"": ""동시구매"", ""segment_support"": 0.026221}"
18114,22424,0.800457,1,"{""co_purchased_with"": ""22425"", ""source"": ""동시구매"", ""segment_support"": 0.0217}"
18114,22426,0.791424,2,"{""co_purchased_with"": ""22425"", ""source"": ""동시구매"", ""segment_support"": 0.015823}"
18114,22427,0.782659,3,"{""co_purchased_with"": ""22425"", ""source"": ""동시구매"", ""segment_support"": 0.042043}"
18115,21936,0.756938,1,"{""co_purchased_with"": ""20727"", ""source"": ""동시구매"", ""segment_support"": 0.0217}"
18115,21937,0.751999,2,"{""co_purchased_with"": ""20727"", ""source"": ""동시구매"", ""segment_support"": 0.017179}"
18115,22329,0.721865,3,"{""co_purchased_with"": ""21157"", ""source"": ""동시구매"", ""segment_support"": 0.017179}"
18116,20914,0.754352,1,"{""co_purchased_with"": ""22558"", ""source"": ""동시구매"", ""segment_support"": 0.137589}"
18116,22666,0.753563,2,"{""co_purchased_with"": ""22993"", ""source"": ""동시구매"", ""segment_support"": 0.177305}"
18116,21174,0.746878,3,"{""co_purchased_with"": ""21166"", ""source"": ""동시구매"", ""segment_support"": 0.106383}"
18117,21733,0.796333,1,"{""co_purchased_with"": ""23322"", ""source"": ""동시구매"", ""segment_support"": 0.033482}"
18117,85123A,0.794016,2,"{""co_purchased_with"": ""23322"", ""source"": ""동시구매"", ""segment_support"": 0.084821}"
18117,22086,0.778291,3,"{""co_purchased_with"": ""35970"", ""source"": ""동시구매"", ""segment_support"": 0.131696}"
18118,20728,0.766747,1,"{""co_purchased_with"": ""22383"", ""source"": ""동시구매"", ""segment_support"": 0.277691}"
18118,22507,0.758097,2,"{""co_purchased_with"": ""22505"", ""source"": ""동시구매"", ""segment_support"": 0.169267}"
18118,20726,0.74355,3,"{""co_purchased_with"": ""22382"", ""source"": ""동시구매"", ""segment_support"": 0.24649}"
18119,22086,0.75843,1,"{""co_purchased_with"": ""22940"", ""source"": ""동시구매"", ""segment_support"": 0.076401}"
18119,21591,0.754651,2,"{""co_purchased_with"": ""21034"", ""source"": ""동시구매"", ""segment_support"": 0.023056}"
18119,21098,0.736104,3,"{""co_purchased_with"": ""22940"", ""source"": ""동시구매"", ""segment_support"": 0.019439}"
18120,22487,0.773551,1,"{""co_purchased_with"": ""22507"", ""source"": ""동시구매"", ""segment_support"": 0.054702}"
18120,22558,0.749992,2,"{""co_purchased_with"": ""22507"", ""source"": ""동시구매"", ""segment_support"": 0.042043}"
18120,22354,0.742679,3,"{""co_purchased_with"": ""15058B"", ""source"": ""동시구매"", ""segment_support"": 0.009494}"
18121,84978,0.880174,1,"{""co_purchased_with"": ""84970S"", ""source"": ""동시구매"", ""segment_support"": 0.0434}"
18121,84755,0.85619,2,"{""co_purchased_with"": ""22178"", ""source"": ""동시구매"", ""segment_support"": 0.042495}"
18121,22456,0.852308,3,"{""co_purchased_with"": ""22488"", ""source"": ""동시구매"", ""segment_support"": 0.031646}"
18122,22139,0.804765,1,"{""co_purchased_with"": ""22138"", ""source"": ""동시구매"", ""segment_support"": 0.297972}"
18122,21733,0.802351,2,"{""co_purchased_with"": ""85123A"", ""source"": ""동시구매"", ""segment_support"": 0.24337}"
18122,23301,0.784086,3,"{""co_purchased_with"": ""23300"", ""source"": ""동시구매"", ""segment_support"": 0.175507}"
18123,22139,0.836242,1,"{""co_purchased_with"": ""21889"", ""source"": ""동시구매"", ""segment_support"": 0.089964}"
18123,20728,0.835728,2,"{""co_purchased_with"": ""20725"", ""source"": ""동시구매"", ""segment_support"": 0.046564}"
18123,22384,0.825437,3,"{""co_purchased_with"": ""20725"", ""source"": ""동시구매"", ""segment_support"": 0.040235}"
18124,22649,0.827671,1,"{""co_purchased_with"": ""22059"", ""source"": ""동시구매"", ""segment_support"": 0.011754}"
18124,22055,0.80803,2,"{""co_purchased_with"": ""22063"", ""source"": ""동시구매"", ""segment_support"": 0.018535}"
18124,37447,0.806436,3,"{""co_purchased_with"": ""37448"", ""source"": ""동시구매"", ""segment_support"": 0.009494}"
18125,22666,0.774778,1,"{""co_purchased_with"": ""22993"", ""source"": ""동시구매"", ""segment_support"": 0.177305}"
18125,22189,0.767485,2,"{""co_purchased_with"": ""85123A"", ""source"": ""동시구매"", ""segment_support"": 0.119149}"
18125,21174,0.765286,3,"{""co_purchased_with"": ""21166"", ""source"": ""동시구매"", ""segment_support"": 0.106383}"
18126,23323,0.857286,1,"{""co_purchased_with"": ""23332"", ""source"": ""동시구매"", ""segment_support"": 0.019439}"
18126,22469,0.838236,2,"{""co_purchased_with"": ""85123A"", ""source"": ""동시구매"", ""segment_support"": 0.065099}"
18126,22470,0.828204,3,"{""co_purchased_with"": ""85123A"", ""source"": ""동시구매"", ""segment_support"": 0.062839}"
18127,22294,0.813245,1,"{""co_purchased_with"": ""22295"", ""source"": ""동시구매"", ""segment_support"": 0.110638}"
18127,22158,0.801574,2,"{""co_purchased_with"": ""22156"", ""source"": ""동시구매"", ""segment_support"": 0.096454}"
18127,22189,0.801002,3,"{""co_purchased_with"": ""85123A"", ""source"": ""동시구매"", ""segment_support"": 0.119149}"
18128,21174,0.821684,1,"{""co_purchased_with"": ""21166"", ""source"": ""동시구매"", ""segment_support"": 0.025316}"
18128,82600,0.801638,2,"{""co_purchased_with"": ""21175"", ""source"": ""동시구매"", ""segment_support"": 0.027125}"
18128,21181,0.797705,3,"{""co_purchased_with"": ""21175"", ""source"": ""동시구매"", ""segment_support"": 0.040687}"
18129,22084,0.762673,1,"{""co_purchased_with"": ""22358"", ""source"": ""동시구매"", ""segment_support"": 0.028933}"
18129,21906,0.761047,2,"{""co_purchased_with"": ""22357"", ""source"": ""동시구매"", ""segment_support"": 0.018083}"
18129,22499,0.758102,3,"{""co_purchased_with"": ""22358"", ""source"": ""동시구매"", ""segment_support"": 0.027577}"
18130,22086,0.851817,1,"{""co_purchased_with"": ""84347"", ""source"": ""동시구매"", ""segment_support"": 0.076401}"
18130,23313,0.831934,2,"{""co_purchased_with"": ""23311"", ""source"": ""동시구매"", ""segment_support"": 0.020344}"
18130,22139,0.828853,3,"{""co_purchased_with"": ""23084"", ""source"": ""동시구매"", ""segment_support"": 0.089964}"
18131,22332,0.81084,1,"{""co_purchased_with"": ""22334"", ""source"": ""동시구매"", ""segment_support"": 0.015823}"
18131,22333,0.78497,2,"{""co_purchased_with"": ""22334"", ""source"": ""동시구매"", ""segment_support"": 0.027577}"
18131,21830,0.768567,3,"{""co_purchased_with"": ""21829"", ""source"": ""동시구매"", ""segment_support"": 0.014014}"
18132,21918,0.783737,1,"{""co_purchased_with"": ""22549"", ""source"": ""동시구매"", ""segment_support"": 0.027125}"
18132,22619,0.781047,2,"{""co_purchased_with"": ""21891"", ""source"": ""동시구매"", ""segment_support"": 0.039783}"
18132,21914,0.778102,3,"{""co_purchased_with"": ""21889"", ""source"": ""동시구매"", ""segment_support"": 0.033002}"
18133,23166,0.859612,1,"{""co_purchased_with"": ""23167"", ""source"": ""동시구매"", ""segment_support"": 0.016727}"
18133,23165,0.806612,2,"{""co_purchased_with"": ""23167"", ""source"": ""동시구매"", ""segment_support"": 0.016727}"
18133,22993,0.762653,3,"{""co_purchased_with"": ""23167"", ""source"": ""동시구매"", ""segment_support"": 0.030741}"
18134,21777,0.773532,1,"{""co_purchased_with"": ""21407"", ""source"": ""동시구매"", ""segment_support"": 0.036545}"
18134,22172,0.76026,2,"{""co_purchased_with"": ""37503"", ""source"": ""동시구매"", ""segment_support"": 0.0299}"
18134,85065,0.757378,3,"{""co_purchased_with"": ""37503"", ""source"": ""동시구매"", ""segment_support"": 0.040698}"
18135,22178,0.87189,1,"{""co_purchased_with"": ""84755"", ""source"": ""동시구매"", ""segment_support"": 0.205928}"
18135,84978,0.863067,2,"{""co_purchased_with"": ""22457"", ""source"": ""동시구매"", ""segment_support"": 0.172387}"
18135,22470,0.85406,3,"{""co_purchased_with"": ""22469"", ""source"": ""동시구매"", ""segment_support"": 0.276131}"
18136,21843,0.853445,1,"{""co_purchased_with"": ""21531"", ""source"": ""동시구매"", ""segment_support"": 0.137589}"
18136,21533,0.78637,2,"{""co_purchased_with"": ""21535"", ""source"": ""동시구매"", ""segment_support"": 0.078014}"
18136,84380,0.784992,3,"{""co_purchased_with"": ""84375"", ""source"": ""동시구매"", ""segment_support"": 0.10922}"
18137,22415,0.774348,1,"{""co_purchased_with"": ""21612"", ""source"": ""동시구매"", ""segment_support"": 0.030731}"
18137,21590,0.71906,2,"{""co_purchased_with"": ""21875"", ""source"": ""동시구매"", ""segment_support"": 0.034884}"
18137,22528,0.713,3,"{""co_purchased_with"": ""21897"", ""source"": ""동시구매"", ""segment_support"": 0.055648}"
18138,22487,0.808999,1,"{""co_purchased_with"": ""22178"", ""source"": ""동시구매"", ""segment_support"": 0.054702}"
18138,23298,0.807078,2,"{""co_purchased_with"": ""47566"", ""source"": ""동시구매"", ""segment_support"": 0.046112}"
18138,84879,0.799389,3,"{""co_purchased_with"": ""22178"", ""source"": ""동시구매"", ""segment_support"": 0.097649}"
18139,21212,0.868088,1,"{""co_purchased_with"": ""21977"", ""source"": ""동시구매"", ""segment_support"": 0.386115}"
18139,23307,0.851149,2,"{""co_purchased_with"": ""21977"", ""source"": ""동시구매"", ""segment_support"": 0.173167}"
18139,22907,0.823322,3,"{""co_purchased_with"": ""22961"", ""source"": ""동시구매"", ""segment_support"": 0.173947}"
18140,84270,0.750331,1,"{""co_purchased_with"": ""22444"", ""source"": ""동시구매"", ""segment_support"": 0.016727}"
18140,21830,0.713927,2,"{""co_purchased_with"": ""22439"", ""source"": ""동시구매"", ""segment_support"": 0.014014}"
18140,21829,0.705094,3,"{""co_purchased_with"": ""21544"", ""source"": ""동시구매"", ""segment_support"": 0.016727}"
18141,22139,0.835496,1,"{""co_purchased_with"": ""22138"", ""source"": ""동시구매"", ""segment_support"": 0.143688}"
18141,22147,0.792344,2,"{""co_purchased_with"": ""22149"", ""source"": ""동시구매"", ""segment_support"": 0.08804}"
18141,22621,0.791172,3,"{""co_purchased_with"": ""22619"", ""source"": ""동시구매"", ""segment_support"": 0.046512}"
18142,22150,0.864933,1,"{""co_purchased_with"": ""22149"", ""source"": ""동시구매"", ""segment_support"": 0.039783}"
18142,84077,0.862463,2,"{""co_purchased_with"": ""21703"", ""source"": ""동시구매"", ""segment_support"": 0.042948}"
18142,22621,0.855537,3,"{""co_purchased_with"": ""22149"", ""source"": ""동시구매"", ""segment_support"": 0.047016}"
18143,22197,0.828875,1,"{""co_purchased_with"": ""85099B"", ""source"": ""동시구매"", ""segment_support"": 0.058318}"
18143,20725,0.823504,2,"{""co_purchased_with"": ""20728"", ""source"": ""동시구매"", ""segment_support"": 0.05651}"
18143,85123A,0.823054,3,"{""co_purchased_with"": ""22457"", ""source"": ""동시구매"", ""segment_support"": 0.146022}"
18144,21733,0.795074,1,"{""co_purchased_with"": ""85123A"", ""source"": ""동시구매"", ""segment_support"": 0.24337}"
18144,21754,0.7875,2,"{""co_purchased_with"": ""85123A"", ""source"": ""동시구매"", ""segment_support"": 0.230109}"
18144,21755,0.786645,3,"{""co_purchased_with"": ""85123A"", ""source"": ""동시구매"", ""segment_support"": 0.219189}"
18145,22139,0.837318,1,"{""co_purchased_with"": ""22138"", ""source"": ""동시구매"", ""segment_support"": 0.297972}"
18145,20914,0.797273,2,"{""co_purchased_with"": ""22558"", ""source"": ""동시구매"", ""segment_support"": 0.216849}"
18145,20728,0.787265,3,"{""co_purchased_with"": ""22384"", ""source"": ""동시구매"", ""segment_support"": 0.277691}"
18146,21977,0.925487,1,"{""co_purchased_with"": ""84991"", ""source"": ""동시구매"", ""segment_support"": 0.068716}"
18146,84992,0.882953,2,"{""co_purchased_with"": ""84991"", ""source"": ""동시구매"", ""segment_support"": 0.040687}"
18146,22951,0.84879,3,"{""co_purchased_with"": ""22417"", ""source"": ""동시구매"", ""segment_support"": 0.033002}"
18147,21733,0.759328,1,"{""co_purchased_with"": ""22508"", ""source"": ""동시구매"", ""segment_support"": 0.052893}"
18147,21985,0.751917,2,"{""co_purchased_with"": ""21980"", ""source"": ""동시구매"", ""segment_support"": 0.034358}"
18147,47504H,0.74365,3,"{""co_purchased_with"": ""47504K"", ""source"": ""동시구매"", ""segment_support"": 0.009042}"
18148,84836,0.800263,1,"{""co_purchased_with"": ""21754"", ""source"": ""동시구매"", ""segment_support"": 0.050181}"
18148,21390,0.799805,2,"{""co_purchased_with"": ""84971S"", ""source"": ""동시구매"", ""segment_support"": 0.014014}"
18148,22487,0.789256,3,"{""co_purchased_with"": ""21754"", ""source"": ""동시구매"", ""segment_support"": 0.054702}"
18149,22189,0.803058,1,"{""co_purchased_with"": ""85123A"", ""source"": ""동시구매"", ""segment_support"": 0.192668}"
18149,84978,0.791523,2,"{""co_purchased_with"": ""84836"", ""source"": ""동시구매"", ""segment_support"": 0.172387}"
18149,22457,0.788541,3,"{""co_purchased_with"": ""85123A"", ""source"": ""동시구매"", ""segment_support"": 0.297972}"
18150,22150,0.897949,1,"{""co_purchased_with"": ""22147"", ""source"": ""동시구매"", ""segment_support"": 0.039783}"
18150,22751,0.824221,2,"{""co_purchased_with"": ""22271"", ""source"": ""동시구매"", ""segment_support"": 0.022152}"
18150,22749,0.814777,3,"{""co_purchased_with"": ""22273"", ""source"": ""동시구매"", ""segment_support"": 0.028933}"
18151,22139,0.740056,1,"{""co_purchased_with"": ""22993"", ""source"": ""동시구매"", ""segment_support"": 0.208511}"
18151,22352,0.734985,2,"{""co_purchased_with"": ""22629"", ""source"": ""동시구매"", ""segment_support"": 0.073759}"
18151,84997D,0.730274,3,"{""co_purchased_with"": ""20676"", ""source"": ""동시구매"", ""segment_support"": 0.09078}"
18152,22189,0.790066,1,"{""co_purchased_with"": ""21755"", ""source"": ""동시구매"", ""segment_support"": 0.03255}"
18152,85066,0.787254,2,"{""co_purchased_with"": ""21755"", ""source"": ""동시구매"", ""segment_support"": 0.036166}"
18152,22119,0.78303,3,"{""co_purchased_with"": ""21364"", ""source"": ""동시구매"", ""segment_support"": 0.018535}"
18153,20972,0.763952,1,"{""co_purchased_with"": ""20971"", ""source"": ""동시구매"", ""segment_support"": 0.050633}"
18153,21385,0.755176,2,"{""co_purchased_with"": ""22297"", ""source"": ""동시구매"", ""segment_support"": 0.023056}"
18153,22150,0.75451,3,"{""co_purchased_with"": ""22147"", ""source"": ""동시구매"", ""segment_support"": 0.039783}"
18154,35970,0.847216,1,"{""co_purchased_with"": ""22577"", ""source"": ""동시구매"", ""segment_support"": 0.095035}"
18154,22457,0.846134,2,"{""co_purchased_with"": ""22469"", ""source"": ""동시구매"", ""segment_support"": 0.214184}"
18154,85123A,0.844884,3,"{""co_purchased_with"": ""22469"", ""source"": ""동시구매"", ""segment_support"": 0.337589}"
18155,22178,0.861792,1,"{""co_purchased_with"": ""84978"", ""source"": ""동시구매"", ""segment_support"": 0.049729}"
18155,84836,0.854654,2,"{""co_purchased_with"": ""84978"", ""source"": ""동시구매"", ""segment_support"": 0.050181}"
18155,84946,0.844067,3,"{""co_purchased_with"": ""84978"", ""source"": ""동시구매"", ""segment_support"": 0.05877}"
18156,22139,0.807709,1,"{""co_purchased_with"": ""20914"", ""source"": ""동시구매"", ""segment_support"": 0.089964}"
18156,22086,0.786096,2,"{""co_purchased_with"": ""22909"", ""source"": ""동시구매"", ""segment_support"": 0.076401}"
18156,22666,0.78447,3,"{""co_purchased_with"": ""20914"", ""source"": ""동시구매"", ""segment_support"": 0.064195}"
18157,22087,0.749249,1,"{""co_purchased_with"": ""22499"", ""source"": ""동시구매"", ""segment_support"": 0.020796}"
18157,22088,0.702468,2,"{""co_purchased_with"": ""84985A"", ""source"": ""동시구매"", ""segment_support"": 0.016275}"
18157,22084,0.692566,3,"{""co_purchased_with"": ""22499"", ""source"": ""동시구매"", ""segment_support"": 0.028933}"
18158,22383,0.86835,1,"{""co_purchased_with"": ""20728"", ""source"": ""동시구매"", ""segment_support"": 0.04566}"
18158,20726,0.86517,2,"{""co_purchased_with"": ""20728"", ""source"": ""동시구매"", ""segment_support"": 0.042495}"
18158,22384,0.859096,3,"{""co_purchased_with"": ""20728"", ""source"": ""동시구매"", ""segment_support"": 0.040235}"
18159,22192,0.696683,1,"{""co_purchased_with"": ""22191"", ""source"": ""동시구매"", ""segment_support"": 0.017631}"
18159,22720,0.692339,2,"{""co_purchased_with"": ""22423"", ""source"": ""동시구매"", ""segment_support"": 0.070072}"
