customer_id,segment,recency,frequency,monetary,r_score,f_score,m_score,rfm_score,rationale,analyzed_at,created_at
16442,충성고객,1,5,891.98,5,4,3,543,"마지막 구매 후 1일이 지났고, 총 구매 횟수는 5회로 반복 구매 성향이 강합니다. 총 구매금액은 £891.98이며, 최근성 점수 5점, 구매빈도 점수 4점, 구매금액 점수 3점 기준으로 충성고객으로 분류했습니다.",2026-06-22 21:06:47.472544+09:00,2026-06-22 21:06:47.472544+09:00
16443,일반고객,520,1,162.24,1,1,1,111,"마지막 구매 후 520일이 지났고, 총 구매 횟수는 1회, 총 구매금액은 £162.24입니다. 최근성 점수 1점, 구매빈도 점수 1점, 구매금액 점수 1점 기준으로 볼 때 신규, 이탈위험, 우수, 충성 조건에 명확히 해당하지 않아 일반고객으로 분류했습니다.",2026-06-22 21:06:47.472544+09:00,2026-06-22 21:06:47.472544+09:00
16444,우수고객,46,17,3625.88,4,5,5,455,"마지막 구매 후 46일밖에 지나지 않아 최근 구매 이력이 뚜렷하고, 총 구매 횟수는 17회, 총 구매금액은 £3,625.88입니다. 최근성 점수 4점, 구매빈도 점수 5점, 구매금액 점수 5점이 모두 높은 수준이므로 우수고객으로 분류했습니다.",2026-06-22 21:06:47.472544+09:00,2026-06-22 21:06:47.472544+09:00
16445,충성고객,33,4,583.16,4,4,2,442,"마지막 구매 후 33일이 지났고, 총 구매 횟수는 4회로 반복 구매 성향이 강합니다. 총 구매금액은 £583.16이며, 최근성 점수 4점, 구매빈도 점수 4점, 구매금액 점수 2점 기준으로 충성고객으로 분류했습니다.",2026-06-22 21:06:47.472544+09:00,2026-06-22 21:06:47.472544+09:00
16446,신규고객,0,2,168472.5,5,2,5,525,"마지막 구매 후 0일이 지난 최근 구매 고객이며, 총 구매 횟수는 2회로 아직 낮은 편입니다. 총 구매금액은 £168,472.50이고, 최근성 점수 5점, 구매빈도 점수 2점, 구매금액 점수 5점 기준으로 신규고객으로 분류했습니다.",2026-06-22 21:06:47.472544+09:00,2026-06-22 21:06:47.472544+09:00
16447,일반고객,135,3,727.1,3,3,3,333,"마지막 구매 후 135일이 지났고, 총 구매 횟수는 3회, 총 구매금액은 £727.10입니다. 최근성 점수 3점, 구매빈도 점수 3점, 구매금액 점수 3점 기준으로 볼 때 신규, 이탈위험, 우수, 충성 조건에 명확히 해당하지 않아 일반고객으로 분류했습니다.",2026-06-22 21:06:47.472544+09:00,2026-06-22 21:06:47.472544+09:00
16448,이탈위험 고객,198,2,361.12,2,2,2,222,"마지막 구매 후 198일이 지나 최근 구매가 오래된 편입니다. 다만 총 구매 횟수는 2회로 반복 구매 이력이 있었으나, 최근 구매가 끊긴 상태입니다. 총 구매금액은 £361.12이며, 최근성 점수 2점, 구매빈도 점수 2점, 구매금액 점수 2점 기준으로 이탈위험 고객으로 분류했습니다.",2026-06-22 21:06:47.472544+09:00,2026-06-22 21:06:47.472544+09:00
16449,이탈위험 고객,197,2,707.69,2,2,3,223,"마지막 구매 후 197일이 지나 최근 구매가 오래된 편입니다. 다만 총 구매 횟수는 2회로 반복 구매 이력이 있었으나, 최근 구매가 끊긴 상태입니다. 총 구매금액은 £707.69이며, 최근성 점수 2점, 구매빈도 점수 2점, 구매금액 점수 3점 기준으로 이탈위험 고객으로 분류했습니다.",2026-06-22 21:06:47.472544+09:00,2026-06-22 21:06:47.472544+09:00
16450,일반고객,149,3,1505.73,3,3,4,334,"마지막 구매 후 149일이 지났고, 총 구매 횟수는 3회, 총 구매금액은 £1,505.73입니다. 최근성 점수 3점, 구매빈도 점수 3점, 구매금액 점수 4점 기준으로 볼 때 신규, 이탈위험, 우수, 충성 조건에 명확히 해당하지 않아 일반고객으로 분류했습니다.",2026-06-22 21:06:47.472544+09:00,2026-06-22 21:06:47.472544+09:00
16451,일반고객,87,3,1013.15,3,3,3,333,"마지막 구매 후 87일이 지났고, 총 구매 횟수는 3회, 총 구매금액은 £1,013.15입니다. 최근성 점수 3점, 구매빈도 점수 3점, 구매금액 점수 3점 기준으로 볼 때 신규, 이탈위험, 우수, 충성 조건에 명확히 해당하지 않아 일반고객으로 분류했습니다.",2026-06-22 21:06:47.472544+09:00,2026-06-22 21:06:47.472544+09:00
16452,이탈위험 고객,630,2,332.17,1,2,2,122,"마지막 구매 후 630일이 지나 최근 구매가 오래된 편입니다. 다만 총 구매 횟수는 2회로 반복 구매 이력이 있었으나, 최근 구매가 끊긴 상태입니다. 총 구매금액은 £332.17이며, 최근성 점수 1점, 구매빈도 점수 2점, 구매금액 점수 2점 기준으로 이탈위험 고객으로 분류했습니다.",2026-06-22 21:06:47.472544+09:00,2026-06-22 21:06:47.472544+09:00
16453,이탈위험 고객,530,2,251.71,1,2,1,121,"마지막 구매 후 530일이 지나 최근 구매가 오래된 편입니다. 다만 총 구매 횟수는 2회로 반복 구매 이력이 있었으나, 최근 구매가 끊긴 상태입니다. 총 구매금액은 £251.71이며, 최근성 점수 1점, 구매빈도 점수 2점, 구매금액 점수 1점 기준으로 이탈위험 고객으로 분류했습니다.",2026-06-22 21:06:47.472544+09:00,2026-06-22 21:06:47.472544+09:00
16454,일반고객,64,3,29.950000000000003,3,3,1,331,"마지막 구매 후 64일이 지났고, 총 구매 횟수는 3회, 총 구매금액은 £29.95입니다. 최근성 점수 3점, 구매빈도 점수 3점, 구매금액 점수 1점 기준으로 볼 때 신규, 이탈위험, 우수, 충성 조건에 명확히 해당하지 않아 일반고객으로 분류했습니다.",2026-06-22 21:06:47.472544+09:00,2026-06-22 21:06:47.472544+09:00
16455,충성고객,63,11,3995.57,3,5,5,355,"마지막 구매 후 63일이 지났고, 총 구매 횟수는 11회로 반복 구매 성향이 강합니다. 총 구매금액은 £3,995.57이며, 최근성 점수 3점, 구매빈도 점수 5점, 구매금액 점수 5점 기준으로 충성고객으로 분류했습니다.",2026-06-22 21:06:47.472544+09:00,2026-06-22 21:06:47.472544+09:00
16456,충성고객,99,13,6000.94,3,5,5,355,"마지막 구매 후 99일이 지났고, 총 구매 횟수는 13회로 반복 구매 성향이 강합니다. 총 구매금액은 £6,000.94이며, 최근성 점수 3점, 구매빈도 점수 5점, 구매금액 점수 5점 기준으로 충성고객으로 분류했습니다.",2026-06-22 21:06:47.472544+09:00,2026-06-22 21:06:47.472544+09:00
16457,일반고객,218,1,208.36,2,1,1,211,"마지막 구매 후 218일이 지났고, 총 구매 횟수는 1회, 총 구매금액은 £208.36입니다. 최근성 점수 2점, 구매빈도 점수 1점, 구매금액 점수 1점 기준으로 볼 때 신규, 이탈위험, 우수, 충성 조건에 명확히 해당하지 않아 일반고객으로 분류했습니다.",2026-06-22 21:06:47.472544+09:00,2026-06-22 21:06:47.472544+09:00
16458,우수고객,2,30,5690.89,5,5,5,555,"마지막 구매 후 2일밖에 지나지 않아 최근 구매 이력이 뚜렷하고, 총 구매 횟수는 30회, 총 구매금액은 £5,690.89입니다. 최근성 점수 5점, 구매빈도 점수 5점, 구매금액 점수 5점이 모두 높은 수준이므로 우수고객으로 분류했습니다.",2026-06-22 21:06:47.472544+09:00,2026-06-22 21:06:47.472544+09:00
16459,일반고객,729,1,71.78999999999999,1,1,1,111,"마지막 구매 후 729일이 지났고, 총 구매 횟수는 1회, 총 구매금액은 £71.79입니다. 최근성 점수 1점, 구매빈도 점수 1점, 구매금액 점수 1점 기준으로 볼 때 신규, 이탈위험, 우수, 충성 조건에 명확히 해당하지 않아 일반고객으로 분류했습니다.",2026-06-22 21:06:47.472544+09:00,2026-06-22 21:06:47.472544+09:00
16460,일반고객,28,3,811.23,4,3,3,433,"마지막 구매 후 28일이 지났고, 총 구매 횟수는 3회, 총 구매금액은 £811.23입니다. 최근성 점수 4점, 구매빈도 점수 3점, 구매금액 점수 3점 기준으로 볼 때 신규, 이탈위험, 우수, 충성 조건에 명확히 해당하지 않아 일반고객으로 분류했습니다.",2026-06-22 21:06:47.472544+09:00,2026-06-22 21:06:47.472544+09:00
16461,일반고객,177,3,1539.83,3,3,4,334,"마지막 구매 후 177일이 지났고, 총 구매 횟수는 3회, 총 구매금액은 £1,539.83입니다. 최근성 점수 3점, 구매빈도 점수 3점, 구매금액 점수 4점 기준으로 볼 때 신규, 이탈위험, 우수, 충성 조건에 명확히 해당하지 않아 일반고객으로 분류했습니다.",2026-06-22 21:06:47.472544+09:00,2026-06-22 21:06:47.472544+09:00
16462,일반고객,73,3,136.0,3,3,1,331,"마지막 구매 후 73일이 지났고, 총 구매 횟수는 3회, 총 구매금액은 £136.00입니다. 최근성 점수 3점, 구매빈도 점수 3점, 구매금액 점수 1점 기준으로 볼 때 신규, 이탈위험, 우수, 충성 조건에 명확히 해당하지 않아 일반고객으로 분류했습니다.",2026-06-22 21:06:47.472544+09:00,2026-06-22 21:06:47.472544+09:00
16463,우수고객,21,4,1422.4,4,4,4,444,"마지막 구매 후 21일밖에 지나지 않아 최근 구매 이력이 뚜렷하고, 총 구매 횟수는 4회, 총 구매금액은 £1,422.40입니다. 최근성 점수 4점, 구매빈도 점수 4점, 구매금액 점수 4점이 모두 높은 수준이므로 우수고객으로 분류했습니다.",2026-06-22 21:06:47.472544+09:00,2026-06-22 21:06:47.472544+09:00
16464,일반고객,19,3,1298.66,4,3,4,434,"마지막 구매 후 19일이 지났고, 총 구매 횟수는 3회, 총 구매금액은 £1,298.66입니다. 최근성 점수 4점, 구매빈도 점수 3점, 구매금액 점수 4점 기준으로 볼 때 신규, 이탈위험, 우수, 충성 조건에 명확히 해당하지 않아 일반고객으로 분류했습니다.",2026-06-22 21:06:47.472544+09:00,2026-06-22 21:06:47.472544+09:00
16465,이탈위험 고객,420,2,746.24,1,2,3,123,"마지막 구매 후 420일이 지나 최근 구매가 오래된 편입니다. 다만 총 구매 횟수는 2회로 반복 구매 이력이 있었으나, 최근 구매가 끊긴 상태입니다. 총 구매금액은 £746.24이며, 최근성 점수 1점, 구매빈도 점수 2점, 구매금액 점수 3점 기준으로 이탈위험 고객으로 분류했습니다.",2026-06-22 21:06:47.472544+09:00,2026-06-22 21:06:47.472544+09:00
16466,우수고객,33,15,3767.09,4,5,5,455,"마지막 구매 후 33일밖에 지나지 않아 최근 구매 이력이 뚜렷하고, 총 구매 횟수는 15회, 총 구매금액은 £3,767.09입니다. 최근성 점수 4점, 구매빈도 점수 5점, 구매금액 점수 5점이 모두 높은 수준이므로 우수고객으로 분류했습니다.",2026-06-22 21:06:47.472544+09:00,2026-06-22 21:06:47.472544+09:00
16467,이탈위험 고객,508,7,2869.16,1,4,4,144,"마지막 구매 후 508일이 지나 최근 구매가 오래된 편입니다. 다만 총 구매 횟수는 7회로 반복 구매 이력이 있었으나, 최근 구매가 끊긴 상태입니다. 총 구매금액은 £2,869.16이며, 최근성 점수 1점, 구매빈도 점수 4점, 구매금액 점수 4점 기준으로 이탈위험 고객으로 분류했습니다.",2026-06-22 21:06:47.472544+09:00,2026-06-22 21:06:47.472544+09:00
16468,일반고객,74,3,787.52,3,3,3,333,"마지막 구매 후 74일이 지났고, 총 구매 횟수는 3회, 총 구매금액은 £787.52입니다. 최근성 점수 3점, 구매빈도 점수 3점, 구매금액 점수 3점 기준으로 볼 때 신규, 이탈위험, 우수, 충성 조건에 명확히 해당하지 않아 일반고객으로 분류했습니다.",2026-06-22 21:06:47.472544+09:00,2026-06-22 21:06:47.472544+09:00
16469,충성고객,23,5,803.9,4,4,3,443,"마지막 구매 후 23일이 지났고, 총 구매 횟수는 5회로 반복 구매 성향이 강합니다. 총 구매금액은 £803.90이며, 최근성 점수 4점, 구매빈도 점수 4점, 구매금액 점수 3점 기준으로 충성고객으로 분류했습니다.",2026-06-22 21:06:47.472544+09:00,2026-06-22 21:06:47.472544+09:00
16470,우수고객,51,11,2416.85,4,5,4,454,"마지막 구매 후 51일밖에 지나지 않아 최근 구매 이력이 뚜렷하고, 총 구매 횟수는 11회, 총 구매금액은 £2,416.85입니다. 최근성 점수 4점, 구매빈도 점수 5점, 구매금액 점수 4점이 모두 높은 수준이므로 우수고객으로 분류했습니다.",2026-06-22 21:06:47.472544+09:00,2026-06-22 21:06:47.472544+09:00
16471,이탈위험 고객,274,4,1189.98,2,4,3,243,"마지막 구매 후 274일이 지나 최근 구매가 오래된 편입니다. 다만 총 구매 횟수는 4회로 반복 구매 이력이 있었으나, 최근 구매가 끊긴 상태입니다. 총 구매금액은 £1,189.98이며, 최근성 점수 2점, 구매빈도 점수 4점, 구매금액 점수 3점 기준으로 이탈위험 고객으로 분류했습니다.",2026-06-22 21:06:47.472544+09:00,2026-06-22 21:06:47.472544+09:00
16472,이탈위험 고객,434,2,789.6,1,2,3,123,"마지막 구매 후 434일이 지나 최근 구매가 오래된 편입니다. 다만 총 구매 횟수는 2회로 반복 구매 이력이 있었으나, 최근 구매가 끊긴 상태입니다. 총 구매금액은 £789.60이며, 최근성 점수 1점, 구매빈도 점수 2점, 구매금액 점수 3점 기준으로 이탈위험 고객으로 분류했습니다.",2026-06-22 21:06:47.472544+09:00,2026-06-22 21:06:47.472544+09:00
16473,충성고객,164,4,470.83,3,4,2,342,"마지막 구매 후 164일이 지났고, 총 구매 횟수는 4회로 반복 구매 성향이 강합니다. 총 구매금액은 £470.83이며, 최근성 점수 3점, 구매빈도 점수 4점, 구매금액 점수 2점 기준으로 충성고객으로 분류했습니다.",2026-06-22 21:06:47.472544+09:00,2026-06-22 21:06:47.472544+09:00
16474,우수고객,7,7,1810.49,5,4,4,544,"마지막 구매 후 7일밖에 지나지 않아 최근 구매 이력이 뚜렷하고, 총 구매 횟수는 7회, 총 구매금액은 £1,810.49입니다. 최근성 점수 5점, 구매빈도 점수 4점, 구매금액 점수 4점이 모두 높은 수준이므로 우수고객으로 분류했습니다.",2026-06-22 21:06:47.472544+09:00,2026-06-22 21:06:47.472544+09:00
16475,충성고객,88,4,544.3,3,4,2,342,"마지막 구매 후 88일이 지났고, 총 구매 횟수는 4회로 반복 구매 성향이 강합니다. 총 구매금액은 £544.30이며, 최근성 점수 3점, 구매빈도 점수 4점, 구매금액 점수 2점 기준으로 충성고객으로 분류했습니다.",2026-06-22 21:06:47.472544+09:00,2026-06-22 21:06:47.472544+09:00
16476,일반고객,431,1,350.35,1,1,2,112,"마지막 구매 후 431일이 지났고, 총 구매 횟수는 1회, 총 구매금액은 £350.35입니다. 최근성 점수 1점, 구매빈도 점수 1점, 구매금액 점수 2점 기준으로 볼 때 신규, 이탈위험, 우수, 충성 조건에 명확히 해당하지 않아 일반고객으로 분류했습니다.",2026-06-22 21:06:47.472544+09:00,2026-06-22 21:06:47.472544+09:00
16477,충성고객,63,11,4094.37,3,5,5,355,"마지막 구매 후 63일이 지났고, 총 구매 횟수는 11회로 반복 구매 성향이 강합니다. 총 구매금액은 £4,094.37이며, 최근성 점수 3점, 구매빈도 점수 5점, 구매금액 점수 5점 기준으로 충성고객으로 분류했습니다.",2026-06-22 21:06:47.472544+09:00,2026-06-22 21:06:47.472544+09:00
16478,일반고객,25,3,331.0,4,3,2,432,"마지막 구매 후 25일이 지났고, 총 구매 횟수는 3회, 총 구매금액은 £331.00입니다. 최근성 점수 4점, 구매빈도 점수 3점, 구매금액 점수 2점 기준으로 볼 때 신규, 이탈위험, 우수, 충성 조건에 명확히 해당하지 않아 일반고객으로 분류했습니다.",2026-06-22 21:06:47.472544+09:00,2026-06-22 21:06:47.472544+09:00
16479,신규고객,10,2,300.83,5,2,2,522,"마지막 구매 후 10일이 지난 최근 구매 고객이며, 총 구매 횟수는 2회로 아직 낮은 편입니다. 총 구매금액은 £300.83이고, 최근성 점수 5점, 구매빈도 점수 2점, 구매금액 점수 2점 기준으로 신규고객으로 분류했습니다.",2026-06-22 21:06:47.472544+09:00,2026-06-22 21:06:47.472544+09:00
16480,일반고객,75,1,769.29,3,1,3,313,"마지막 구매 후 75일이 지났고, 총 구매 횟수는 1회, 총 구매금액은 £769.29입니다. 최근성 점수 3점, 구매빈도 점수 1점, 구매금액 점수 3점 기준으로 볼 때 신규, 이탈위험, 우수, 충성 조건에 명확히 해당하지 않아 일반고객으로 분류했습니다.",2026-06-22 21:06:47.472544+09:00,2026-06-22 21:06:47.472544+09:00
16481,일반고객,682,1,453.38,1,1,2,112,"마지막 구매 후 682일이 지났고, 총 구매 횟수는 1회, 총 구매금액은 £453.38입니다. 최근성 점수 1점, 구매빈도 점수 1점, 구매금액 점수 2점 기준으로 볼 때 신규, 이탈위험, 우수, 충성 조건에 명확히 해당하지 않아 일반고객으로 분류했습니다.",2026-06-22 21:06:47.472544+09:00,2026-06-22 21:06:47.472544+09:00
16482,신규고객,15,1,220.62,5,1,1,511,"마지막 구매 후 15일이 지난 최근 구매 고객이며, 총 구매 횟수는 1회로 아직 낮은 편입니다. 총 구매금액은 £220.62이고, 최근성 점수 5점, 구매빈도 점수 1점, 구매금액 점수 1점 기준으로 신규고객으로 분류했습니다.",2026-06-22 21:06:47.472544+09:00,2026-06-22 21:06:47.472544+09:00
16483,일반고객,192,1,139.35,2,1,1,211,"마지막 구매 후 192일이 지났고, 총 구매 횟수는 1회, 총 구매금액은 £139.35입니다. 최근성 점수 2점, 구매빈도 점수 1점, 구매금액 점수 1점 기준으로 볼 때 신규, 이탈위험, 우수, 충성 조건에 명확히 해당하지 않아 일반고객으로 분류했습니다.",2026-06-22 21:06:47.472544+09:00,2026-06-22 21:06:47.472544+09:00
16484,일반고객,173,2,404.3,3,2,2,322,"마지막 구매 후 173일이 지났고, 총 구매 횟수는 2회, 총 구매금액은 £404.30입니다. 최근성 점수 3점, 구매빈도 점수 2점, 구매금액 점수 2점 기준으로 볼 때 신규, 이탈위험, 우수, 충성 조건에 명확히 해당하지 않아 일반고객으로 분류했습니다.",2026-06-22 21:06:47.472544+09:00,2026-06-22 21:06:47.472544+09:00
16485,충성고객,77,5,2287.19,3,4,4,344,"마지막 구매 후 77일이 지났고, 총 구매 횟수는 5회로 반복 구매 성향이 강합니다. 총 구매금액은 £2,287.19이며, 최근성 점수 3점, 구매빈도 점수 4점, 구매금액 점수 4점 기준으로 충성고객으로 분류했습니다.",2026-06-22 21:06:47.472544+09:00,2026-06-22 21:06:47.472544+09:00
16486,일반고객,537,1,134.36,1,1,1,111,"마지막 구매 후 537일이 지났고, 총 구매 횟수는 1회, 총 구매금액은 £134.36입니다. 최근성 점수 1점, 구매빈도 점수 1점, 구매금액 점수 1점 기준으로 볼 때 신규, 이탈위험, 우수, 충성 조건에 명확히 해당하지 않아 일반고객으로 분류했습니다.",2026-06-22 21:06:47.472544+09:00,2026-06-22 21:06:47.472544+09:00
16487,이탈위험 고객,577,2,209.4,1,2,1,121,"마지막 구매 후 577일이 지나 최근 구매가 오래된 편입니다. 다만 총 구매 횟수는 2회로 반복 구매 이력이 있었으나, 최근 구매가 끊긴 상태입니다. 총 구매금액은 £209.40이며, 최근성 점수 1점, 구매빈도 점수 2점, 구매금액 점수 1점 기준으로 이탈위험 고객으로 분류했습니다.",2026-06-22 21:06:47.472544+09:00,2026-06-22 21:06:47.472544+09:00
16488,일반고객,33,3,498.8,4,3,2,432,"마지막 구매 후 33일이 지났고, 총 구매 횟수는 3회, 총 구매금액은 £498.80입니다. 최근성 점수 4점, 구매빈도 점수 3점, 구매금액 점수 2점 기준으로 볼 때 신규, 이탈위험, 우수, 충성 조건에 명확히 해당하지 않아 일반고객으로 분류했습니다.",2026-06-22 21:06:47.472544+09:00,2026-06-22 21:06:47.472544+09:00
16489,이탈위험 고객,380,2,303.7,2,2,2,222,"마지막 구매 후 380일이 지나 최근 구매가 오래된 편입니다. 다만 총 구매 횟수는 2회로 반복 구매 이력이 있었으나, 최근 구매가 끊긴 상태입니다. 총 구매금액은 £303.70이며, 최근성 점수 2점, 구매빈도 점수 2점, 구매금액 점수 2점 기준으로 이탈위험 고객으로 분류했습니다.",2026-06-22 21:06:47.472544+09:00,2026-06-22 21:06:47.472544+09:00
16490,일반고객,436,1,205.41000000000003,1,1,1,111,"마지막 구매 후 436일이 지났고, 총 구매 횟수는 1회, 총 구매금액은 £205.41입니다. 최근성 점수 1점, 구매빈도 점수 1점, 구매금액 점수 1점 기준으로 볼 때 신규, 이탈위험, 우수, 충성 조건에 명확히 해당하지 않아 일반고객으로 분류했습니다.",2026-06-22 21:06:47.472544+09:00,2026-06-22 21:06:47.472544+09:00
16491,신규고객,46,2,1533.16,4,2,4,424,"마지막 구매 후 46일이 지난 최근 구매 고객이며, 총 구매 횟수는 2회로 아직 낮은 편입니다. 총 구매금액은 £1,533.16이고, 최근성 점수 4점, 구매빈도 점수 2점, 구매금액 점수 4점 기준으로 신규고객으로 분류했습니다.",2026-06-22 21:06:47.472544+09:00,2026-06-22 21:06:47.472544+09:00
16492,일반고객,540,1,385.56,1,1,2,112,"마지막 구매 후 540일이 지났고, 총 구매 횟수는 1회, 총 구매금액은 £385.56입니다. 최근성 점수 1점, 구매빈도 점수 1점, 구매금액 점수 2점 기준으로 볼 때 신규, 이탈위험, 우수, 충성 조건에 명확히 해당하지 않아 일반고객으로 분류했습니다.",2026-06-22 21:06:47.472544+09:00,2026-06-22 21:06:47.472544+09:00
16493,충성고객,79,7,2132.09,3,4,4,344,"마지막 구매 후 79일이 지났고, 총 구매 횟수는 7회로 반복 구매 성향이 강합니다. 총 구매금액은 £2,132.09이며, 최근성 점수 3점, 구매빈도 점수 4점, 구매금액 점수 4점 기준으로 충성고객으로 분류했습니다.",2026-06-22 21:06:47.472544+09:00,2026-06-22 21:06:47.472544+09:00
16494,일반고객,296,1,826.53,2,1,3,213,"마지막 구매 후 296일이 지났고, 총 구매 횟수는 1회, 총 구매금액은 £826.53입니다. 최근성 점수 2점, 구매빈도 점수 1점, 구매금액 점수 3점 기준으로 볼 때 신규, 이탈위험, 우수, 충성 조건에 명확히 해당하지 않아 일반고객으로 분류했습니다.",2026-06-22 21:06:47.472544+09:00,2026-06-22 21:06:47.472544+09:00
16495,일반고객,3,3,648.26,5,3,3,533,"마지막 구매 후 3일이 지났고, 총 구매 횟수는 3회, 총 구매금액은 £648.26입니다. 최근성 점수 5점, 구매빈도 점수 3점, 구매금액 점수 3점 기준으로 볼 때 신규, 이탈위험, 우수, 충성 조건에 명확히 해당하지 않아 일반고객으로 분류했습니다.",2026-06-22 21:06:47.472544+09:00,2026-06-22 21:06:47.472544+09:00
16496,우수고객,8,6,2330.77,5,4,4,544,"마지막 구매 후 8일밖에 지나지 않아 최근 구매 이력이 뚜렷하고, 총 구매 횟수는 6회, 총 구매금액은 £2,330.77입니다. 최근성 점수 5점, 구매빈도 점수 4점, 구매금액 점수 4점이 모두 높은 수준이므로 우수고객으로 분류했습니다.",2026-06-22 21:06:47.472544+09:00,2026-06-22 21:06:47.472544+09:00
16497,우수고객,49,23,6695.28,4,5,5,455,"마지막 구매 후 49일밖에 지나지 않아 최근 구매 이력이 뚜렷하고, 총 구매 횟수는 23회, 총 구매금액은 £6,695.28입니다. 최근성 점수 4점, 구매빈도 점수 5점, 구매금액 점수 5점이 모두 높은 수준이므로 우수고객으로 분류했습니다.",2026-06-22 21:06:47.472544+09:00,2026-06-22 21:06:47.472544+09:00
16498,일반고객,161,2,100.97,3,2,1,321,"마지막 구매 후 161일이 지났고, 총 구매 횟수는 2회, 총 구매금액은 £100.97입니다. 최근성 점수 3점, 구매빈도 점수 2점, 구매금액 점수 1점 기준으로 볼 때 신규, 이탈위험, 우수, 충성 조건에 명확히 해당하지 않아 일반고객으로 분류했습니다.",2026-06-22 21:06:47.472544+09:00,2026-06-22 21:06:47.472544+09:00
16499,이탈위험 고객,360,8,2578.34,2,5,4,254,"마지막 구매 후 360일이 지나 최근 구매가 오래된 편입니다. 다만 총 구매 횟수는 8회로 반복 구매 이력이 있었으나, 최근 구매가 끊긴 상태입니다. 총 구매금액은 £2,578.34이며, 최근성 점수 2점, 구매빈도 점수 5점, 구매금액 점수 4점 기준으로 이탈위험 고객으로 분류했습니다.",2026-06-22 21:06:47.472544+09:00,2026-06-22 21:06:47.472544+09:00
16500,충성고객,4,9,843.9100000000001,5,5,3,553,"마지막 구매 후 4일이 지났고, 총 구매 횟수는 9회로 반복 구매 성향이 강합니다. 총 구매금액은 £843.91이며, 최근성 점수 5점, 구매빈도 점수 5점, 구매금액 점수 3점 기준으로 충성고객으로 분류했습니다.",2026-06-22 21:06:47.472544+09:00,2026-06-22 21:06:47.472544+09:00
16501,일반고객,383,1,1191.23,2,1,3,213,"마지막 구매 후 383일이 지났고, 총 구매 횟수는 1회, 총 구매금액은 £1,191.23입니다. 최근성 점수 2점, 구매빈도 점수 1점, 구매금액 점수 3점 기준으로 볼 때 신규, 이탈위험, 우수, 충성 조건에 명확히 해당하지 않아 일반고객으로 분류했습니다.",2026-06-22 21:06:47.472544+09:00,2026-06-22 21:06:47.472544+09:00
16502,이탈위험 고객,620,2,258.55,1,2,1,121,"마지막 구매 후 620일이 지나 최근 구매가 오래된 편입니다. 다만 총 구매 횟수는 2회로 반복 구매 이력이 있었으나, 최근 구매가 끊긴 상태입니다. 총 구매금액은 £258.55이며, 최근성 점수 1점, 구매빈도 점수 2점, 구매금액 점수 1점 기준으로 이탈위험 고객으로 분류했습니다.",2026-06-22 21:06:47.472544+09:00,2026-06-22 21:06:47.472544+09:00
16503,충성고객,106,11,3614.34,3,5,5,355,"마지막 구매 후 106일이 지났고, 총 구매 횟수는 11회로 반복 구매 성향이 강합니다. 총 구매금액은 £3,614.34이며, 최근성 점수 3점, 구매빈도 점수 5점, 구매금액 점수 5점 기준으로 충성고객으로 분류했습니다.",2026-06-22 21:06:47.472544+09:00,2026-06-22 21:06:47.472544+09:00
16504,신규고객,25,1,465.88,4,1,2,412,"마지막 구매 후 25일이 지난 최근 구매 고객이며, 총 구매 횟수는 1회로 아직 낮은 편입니다. 총 구매금액은 £465.88이고, 최근성 점수 4점, 구매빈도 점수 1점, 구매금액 점수 2점 기준으로 신규고객으로 분류했습니다.",2026-06-22 21:06:47.472544+09:00,2026-06-22 21:06:47.472544+09:00
16505,신규고객,31,1,777.6,4,1,3,413,"마지막 구매 후 31일이 지난 최근 구매 고객이며, 총 구매 횟수는 1회로 아직 낮은 편입니다. 총 구매금액은 £777.60이고, 최근성 점수 4점, 구매빈도 점수 1점, 구매금액 점수 3점 기준으로 신규고객으로 분류했습니다.",2026-06-22 21:06:47.472544+09:00,2026-06-22 21:06:47.472544+09:00
16506,신규고객,19,2,90.30000000000001,4,2,1,421,"마지막 구매 후 19일이 지난 최근 구매 고객이며, 총 구매 횟수는 2회로 아직 낮은 편입니다. 총 구매금액은 £90.30이고, 최근성 점수 4점, 구매빈도 점수 2점, 구매금액 점수 1점 기준으로 신규고객으로 분류했습니다.",2026-06-22 21:06:47.472544+09:00,2026-06-22 21:06:47.472544+09:00
16507,일반고객,572,1,142.71,1,1,1,111,"마지막 구매 후 572일이 지났고, 총 구매 횟수는 1회, 총 구매금액은 £142.71입니다. 최근성 점수 1점, 구매빈도 점수 1점, 구매금액 점수 1점 기준으로 볼 때 신규, 이탈위험, 우수, 충성 조건에 명확히 해당하지 않아 일반고객으로 분류했습니다.",2026-06-22 21:06:47.472544+09:00,2026-06-22 21:06:47.472544+09:00
16508,일반고객,630,1,240.95,1,1,1,111,"마지막 구매 후 630일이 지났고, 총 구매 횟수는 1회, 총 구매금액은 £240.95입니다. 최근성 점수 1점, 구매빈도 점수 1점, 구매금액 점수 1점 기준으로 볼 때 신규, 이탈위험, 우수, 충성 조건에 명확히 해당하지 않아 일반고객으로 분류했습니다.",2026-06-22 21:06:47.472544+09:00,2026-06-22 21:06:47.472544+09:00
